#       freq (microHz)    spectrum (ppm2/microHz)   model spectrum (ppm2/microHz)
         892.7008577        0.1168290369            0.154796
         892.7325677       0.01721938968           0.1547945
         892.7642778       0.04289742901            0.154793
         892.7959878       0.06457918182           0.1547915
         892.8276978        0.4034656989           0.1547901
         892.8594079         0.104746791           0.1547886
         892.8911179        0.1321584044           0.1547871
         892.9228279        0.1555804658           0.1547856
          892.954538        0.8235162467           0.1547842
          892.986248        0.0385457878           0.1547827
          893.017958       0.02104896168           0.1547812
         893.0496681       0.04952394978           0.1547797
         893.0813781        0.1169944652           0.1547783
         893.1130881       0.01953665532           0.1547768
         893.1447982       0.08449363515           0.1547753
         893.1765082       0.05890211695           0.1547739
         893.2082182         0.111295653           0.1547724
         893.2399283        0.0416542831           0.1547709
         893.2716383       0.09253576822           0.1547694
         893.3033483        0.2888097316            0.154768
         893.3350584        0.1107363473           0.1547665
         893.3667684        0.1074729558            0.154765
         893.3984784         0.174003214           0.1547636
         893.4301885       0.03973593962           0.1547621
         893.4618985        0.0813504479           0.1547606
         893.4936085        0.1955440779           0.1547591
         893.5253186        0.1146042458           0.1547577
         893.5570286      0.006074116375           0.1547562
         893.5887386        0.0228732204           0.1547547
         893.6204487      0.009934809758           0.1547533
         893.6521587       0.01758361092           0.1547518
         893.6838687         0.067625989           0.1547503
         893.7155788       0.06086117656           0.1547488
         893.7472888       0.02330179168           0.1547474
         893.7789988        0.1421133604           0.1547459
         893.8107089        0.3557467142           0.1547444
         893.8424189        0.1131505237            0.154743
         893.8741289       0.03833452716           0.1547415
          893.905839        0.1107094087             0.15474
